year,id_,marital,childs,age,degree,sex,happy,satjob,realrinc,ballot
2016,1098,never married,0,23,high school,female,very happy,moderately satisfied,6435,ballot b
2016,1099,never married,0,69,graduate,female,very happy,NA,NA,ballot a
2016,1100,divorced,2,56,high school,female,very happy,moderately satisfied,11115,ballot c
2016,1101,married,2,77,graduate,male,very happy,NA,NA,ballot b
2016,1102,widowed,6,77,high school,male,pretty happy,very satisfied,NA,ballot a
2016,1103,married,2,61,high school,male,very happy,NA,NA,ballot a
2016,1104,married,3,39,high school,female,very happy,very satisfied,17550,ballot c
2016,1105,widowed,5,83,less than high school,female,pretty happy,very satisfied,NA,ballot c
2016,1106,married,1,65,high school,male,pretty happy,very satisfied,21060,ballot b
2016,1107,never married,0,27,high school,male,pretty happy,very satisfied,46800,ballot a
2016,1108,divorced,6,59,high school,male,pretty happy,NA,NA,ballot b
2016,1109,married,0,63,bachelor's,female,very happy,NA,21060,ballot c
2016,1110,divorced,2,50,associate/junior college,male,pretty happy,NA,NA,ballot b
2016,1111,married,0,72,high school,male,not too happy,NA,NA,ballot a
2016,1112,married,1,42,high school,female,pretty happy,very satisfied,NA,ballot c
2016,1113,married,2,52,graduate,female,pretty happy,very dissatisfied,25740,ballot c
2016,1114,married,2,75,high school,male,pretty happy,NA,NA,ballot c
2016,1115,divorced,4,40,bachelor's,female,pretty happy,moderately satisfied,NA,ballot c
2016,1116,widowed,1,69,bachelor's,female,pretty happy,very satisfied,1638,ballot b
2016,1117,married,1,62,bachelor's,female,pretty happy,moderately satisfied,46800,ballot a
2016,1118,married,2,42,graduate,male,pretty happy,moderately satisfied,46800,ballot c
2016,1119,divorced,0,82,associate/junior college,female,very happy,NA,NA,ballot b
2016,1120,married,3,74,high school,female,very happy,NA,NA,ballot b
2016,1121,widowed,3,83,high school,female,pretty happy,NA,NA,ballot a
2016,1122,married,3,76,associate/junior college,male,very happy,NA,46800,ballot a
2016,1123,married,1,52,graduate,female,very happy,very satisfied,65520,ballot c
2016,1124,never married,0,23,bachelor's,male,pretty happy,NA,8775,ballot b
2016,1125,never married,0,19,high school,male,very happy,NA,2574,ballot a
2016,1126,married,3,51,high school,female,pretty happy,moderately satisfied,234,ballot c
2016,1127,married,2,37,high school,female,very happy,very satisfied,NA,ballot b
2016,1128,divorced,4,53,less than high school,female,pretty happy,moderately satisfied,11115,ballot b
2016,1129,NA,6,51,NA,male,pretty happy,very satisfied,NA,ballot c
2016,1130,married,0,28,bachelor's,male,very happy,a little dissatisfied,25740,ballot a
2016,1131,never married,0,31,high school,male,very happy,very satisfied,46800,ballot c
2016,1132,divorced,2,43,high school,male,pretty happy,NA,46800,ballot a
2016,1133,married,0,NA,associate/junior college,male,not too happy,NA,NA,ballot a
2016,1134,divorced,3,56,high school,male,pretty happy,moderately satisfied,38610,ballot c
2016,1135,married,0,19,high school,female,very happy,a little dissatisfied,5265,ballot b
2016,1136,married,0,58,high school,male,pretty happy,very satisfied,31590,ballot a
2016,1137,married,2,38,associate/junior college,male,very happy,very satisfied,25740,ballot c
2016,1138,married,3,47,bachelor's,female,pretty happy,NA,25740,ballot a
2016,1139,married,3,48,high school,female,pretty happy,very satisfied,NA,ballot c
2016,1140,married,0,38,high school,male,pretty happy,moderately satisfied,NA,ballot b
2016,1141,never married,0,26,associate/junior college,male,pretty happy,moderately satisfied,NA,ballot a
2016,1142,never married,1,23,less than high school,female,very happy,very satisfied,NA,ballot c
2016,1143,widowed,2,44,high school,female,not too happy,a little dissatisfied,7605,ballot b
2016,1144,separated,3,30,less than high school,female,very happy,a little dissatisfied,NA,ballot a
2016,1145,separated,3,NA,less than high school,male,not too happy,moderately satisfied,9945,ballot c
2016,1146,never married,1,35,high school,male,pretty happy,a little dissatisfied,17550,ballot b
2016,1147,divorced,1,49,graduate,female,pretty happy,very satisfied,9945,ballot c
2016,1148,married,0,52,high school,male,very happy,very satisfied,11115,ballot b
2016,1149,married,2,73,high school,male,very happy,NA,NA,ballot b
2016,1150,divorced,3,52,high school,female,pretty happy,NA,15210,ballot a
2016,1151,never married,0,22,high school,male,pretty happy,moderately satisfied,NA,ballot c
2016,1152,never married,0,26,bachelor's,female,pretty happy,very satisfied,NA,ballot b
2016,1153,never married,0,42,less than high school,male,pretty happy,very satisfied,NA,ballot c
2016,1154,never married,2,46,high school,female,pretty happy,a little dissatisfied,NA,ballot b
2016,1155,never married,0,24,high school,male,not too happy,moderately satisfied,12870,ballot c
2016,1156,never married,0,27,high school,female,pretty happy,very satisfied,NA,ballot b
2016,1157,never married,1,33,high school,female,pretty happy,moderately satisfied,936,ballot a
2016,1158,divorced,4,46,high school,female,not too happy,very satisfied,NA,ballot c
2016,1159,separated,2,54,associate/junior college,female,pretty happy,NA,31590,ballot a
2016,1160,divorced,4,47,less than high school,male,pretty happy,NA,NA,ballot c
2016,1161,divorced,3,53,high school,male,very happy,very satisfied,25740,ballot b
2016,1162,never married,0,62,bachelor's,male,pretty happy,moderately satisfied,31590,ballot a
2016,1163,married,2,48,high school,male,very happy,very satisfied,25740,ballot c
2016,1164,married,2,41,high school,female,pretty happy,moderately satisfied,12870,ballot b
2016,1165,married,2,32,graduate,male,very happy,NA,NA,ballot a
2016,1166,married,3,31,high school,male,not too happy,very dissatisfied,21060,ballot c
2016,1167,married,3,40,associate/junior college,male,very happy,very satisfied,21060,ballot b
2016,1168,never married,0,37,bachelor's,female,pretty happy,very satisfied,21060,ballot c
2016,1169,married,2,40,bachelor's,female,very happy,moderately satisfied,17550,ballot b
2016,1170,married,5,36,bachelor's,male,very happy,NA,38610,ballot a
2016,1171,married,3,47,less than high school,male,very happy,very satisfied,NA,ballot c
2016,1172,married,2,37,graduate,female,pretty happy,very satisfied,46800,ballot c
2016,1173,widowed,2,NA,high school,male,pretty happy,NA,NA,ballot a
2016,1174,married,2,71,bachelor's,female,pretty happy,moderately satisfied,NA,ballot c
2016,1175,never married,0,21,high school,female,pretty happy,NA,9945,ballot a
2016,1176,widowed,2,80,bachelor's,female,not too happy,NA,NA,ballot b
2016,1177,never married,0,67,bachelor's,female,pretty happy,NA,6435,ballot a
2016,1178,married,1,34,high school,male,pretty happy,moderately satisfied,25740,ballot a
2016,1179,never married,0,65,high school,male,pretty happy,NA,NA,ballot c
2016,1180,married,2,68,high school,female,pretty happy,NA,NA,ballot a
2016,1181,never married,7,38,less than high school,female,pretty happy,very satisfied,NA,ballot c
2016,1182,married,1,67,high school,female,pretty happy,NA,NA,ballot b
2016,1183,married,0,59,high school,female,pretty happy,NA,NA,ballot b
2016,1184,married,2,52,high school,female,pretty happy,NA,NA,ballot c
2016,1185,never married,0,49,graduate,female,pretty happy,a little dissatisfied,NA,ballot c
2016,1186,married,6,63,less than high school,male,very happy,NA,4212,ballot a
2016,1187,never married,1,26,high school,male,pretty happy,moderately satisfied,NA,ballot c
2016,1188,widowed,1,70,high school,female,not too happy,NA,NA,ballot c
2016,1189,never married,0,21,high school,female,pretty happy,NA,9945,ballot a
2016,1190,married,0,69,high school,male,pretty happy,NA,NA,ballot c
2016,1191,married,2,51,high school,male,not too happy,moderately satisfied,2574,ballot b
2016,1192,married,0,39,high school,male,pretty happy,very dissatisfied,31590,ballot c
2016,1193,never married,1,35,high school,male,pretty happy,very dissatisfied,31590,ballot b
2016,1194,divorced,0,29,high school,male,pretty happy,very satisfied,46800,ballot a
2016,1195,divorced,1,45,high school,male,pretty happy,very satisfied,31590,ballot c
2016,1196,married,2,41,graduate,male,pretty happy,moderately satisfied,31590,ballot c
2016,1197,never married,0,46,bachelor's,male,pretty happy,moderately satisfied,21060,ballot a
2016,1198,never married,0,23,bachelor's,male,not too happy,a little dissatisfied,3510,ballot c
2016,1199,never married,0,31,high school,female,not too happy,a little dissatisfied,7605,ballot a
2016,1200,married,2,47,bachelor's,male,pretty happy,very satisfied,NA,ballot c
2016,1201,married,2,45,bachelor's,female,pretty happy,very satisfied,NA,ballot c
2016,1202,married,2,58,bachelor's,female,not too happy,NA,NA,ballot c
2016,1203,never married,0,26,high school,male,pretty happy,moderately satisfied,15210,ballot b
2016,1204,divorced,2,66,graduate,male,pretty happy,NA,NA,ballot c
2016,1205,never married,0,35,bachelor's,female,pretty happy,moderately satisfied,21060,ballot b
2016,1206,divorced,2,41,less than high school,male,pretty happy,NA,NA,ballot a
2016,1207,married,3,44,graduate,female,pretty happy,very dissatisfied,936,ballot c
2016,1208,married,0,66,high school,male,very happy,NA,38610,ballot b
2016,1209,divorced,1,57,high school,male,pretty happy,moderately satisfied,21060,ballot a
2016,1210,widowed,5,NA,bachelor's,male,pretty happy,NA,NA,ballot a
2016,1211,never married,0,27,associate/junior college,female,pretty happy,moderately satisfied,15210,ballot b
2016,1212,never married,2,43,high school,male,pretty happy,moderately satisfied,NA,ballot b
2016,1213,never married,0,64,high school,male,not too happy,NA,NA,ballot c
2016,1214,married,1,44,high school,female,not too happy,very satisfied,11115,ballot b
2016,1215,never married,2,65,high school,female,very happy,NA,NA,ballot a
2016,1216,never married,0,24,less than high school,female,pretty happy,very satisfied,3042,ballot b
2016,1217,widowed,3,72,high school,female,not too happy,NA,NA,ballot a
2016,1218,never married,0,22,high school,male,pretty happy,very satisfied,NA,ballot b
2016,1219,married,2,57,bachelor's,female,pretty happy,NA,38610,ballot a
2016,1220,married,3,63,high school,female,pretty happy,moderately satisfied,15210,ballot a
2016,1221,divorced,1,55,associate/junior college,female,pretty happy,very satisfied,7605,ballot c
2016,1222,divorced,1,56,bachelor's,male,pretty happy,moderately satisfied,NA,ballot b
2016,1223,widowed,6,87,bachelor's,male,not too happy,NA,NA,ballot b
2016,1224,married,2,53,high school,female,pretty happy,moderately satisfied,17550,ballot a
2016,1225,married,3,36,high school,male,very happy,very satisfied,65520,ballot b
2016,1226,married,3,52,high school,female,very happy,moderately satisfied,NA,ballot c
2016,1227,divorced,0,37,graduate,male,pretty happy,moderately satisfied,15210,ballot b
2016,1228,married,3,75,high school,male,not too happy,NA,234,ballot c
2016,1229,never married,0,24,high school,male,not too happy,moderately satisfied,15210,ballot b
2016,1230,married,0,28,bachelor's,female,very happy,very satisfied,15210,ballot c
2016,1231,never married,0,21,high school,female,pretty happy,moderately satisfied,3510,ballot b
2016,1232,never married,0,48,less than high school,male,pretty happy,NA,NA,ballot c
2016,1233,married,3,68,high school,female,pretty happy,NA,NA,ballot b
2016,1234,married,2,59,high school,female,very happy,very satisfied,8775,ballot c
2016,1235,married,2,40,high school,male,pretty happy,NA,11115,ballot a
2016,1236,never married,0,35,bachelor's,female,pretty happy,very satisfied,25740,ballot c
2016,1237,married,3,51,associate/junior college,male,pretty happy,moderately satisfied,164382.03756,ballot c
2016,1238,never married,3,40,bachelor's,male,not too happy,moderately satisfied,31590,ballot b
2016,1239,married,2,47,high school,female,pretty happy,very satisfied,936,ballot a
2016,1240,married,3,45,bachelor's,male,very happy,NA,NA,ballot a
2016,1241,married,2,48,bachelor's,female,very happy,very satisfied,NA,ballot c
2016,1242,never married,0,23,high school,male,pretty happy,moderately satisfied,NA,ballot b
2016,1243,never married,0,26,graduate,male,very happy,moderately satisfied,21060,ballot c
2016,1244,married,0,33,bachelor's,male,pretty happy,moderately satisfied,25740,ballot a
2016,1245,never married,1,48,bachelor's,female,pretty happy,very satisfied,25740,ballot c
2016,1246,married,2,36,graduate,female,pretty happy,moderately satisfied,46800,ballot c
2016,1247,never married,0,19,high school,male,very happy,moderately satisfied,3042,ballot b
2016,1248,married,2,49,high school,male,very happy,moderately satisfied,17550,ballot c
2016,1249,married,1,38,bachelor's,male,very happy,very satisfied,25740,ballot c
2016,1250,married,2,44,bachelor's,female,pretty happy,very satisfied,936,ballot b
2016,1251,married,1,29,graduate,female,pretty happy,moderately satisfied,31590,ballot b
2016,1252,married,3,28,graduate,female,pretty happy,very satisfied,NA,ballot a
2016,1253,never married,0,42,graduate,female,pretty happy,very satisfied,12870,ballot b
2016,1254,married,6,60,less than high school,male,very happy,very satisfied,11115,ballot c
2016,1255,married,4,43,high school,male,pretty happy,very satisfied,21060,ballot a
2016,1256,married,4,37,high school,female,pretty happy,very satisfied,NA,ballot b
2016,1257,married,0,54,bachelor's,male,pretty happy,NA,NA,ballot a
2016,1258,married,1,30,high school,male,very happy,very satisfied,31590,ballot b
2016,1259,married,4,69,high school,male,pretty happy,very satisfied,56160,ballot a
2016,1261,married,2,55,high school,female,not too happy,very satisfied,NA,ballot a
2016,1262,separated,1,63,associate/junior college,male,very happy,a little dissatisfied,11115,ballot c
2016,1263,divorced,2,50,high school,male,not too happy,very satisfied,7605,ballot b
2016,1264,widowed,2,68,high school,female,not too happy,very satisfied,11115,ballot c
2016,1265,married,0,36,associate/junior college,female,pretty happy,very satisfied,21060,ballot a
2016,1266,married,2,77,bachelor's,male,not too happy,NA,NA,ballot c
